
--------------------------------------------------------------------------------
    MAR SECURITY - AUTOMATED TEST SUITE
--------------------------------------------------------------------------------


--------------------------------------------------------------------------------
    MAR SECURITY - TESTING APPLICATION: mugtracker3D_orig
--------------------------------------------------------------------------------

Application output directory created at: output/mugtracker3D_orig
Output will be written to file: sanityCheck3D.2019-11-11.202326.csv

Running test script with params: 
	 Application package name: 		 edu.temple.attack_prototypes.vuforia.v0_3d
	 Application local name: 		 mugtracker3D_orig
	 Run time (min): 			 10
	 Data collection interval (seconds): 	 5
	 Total number of trials: 		 120
	 Reading from image directory: 		 /Users/slehr/Projects/MAR_Security/scripts/imgs
	 Reading from image file list: 		 sanityCheck3D

  bash arg: -p
  bash arg: edu.temple.attack_prototypes.vuforia.v0_3d
  bash arg: 1
Events injected: 1
## Network stats: elapsed time=39ms (0ms mobile, 0ms wifi, 39ms not connected)

--------------------------------------------------------------------------------

App PID: 9567
Trial start time (ms): 1573521806868

TRIAL,ELAPSED_TIME_MS,IMG_FILE,CPU_PERC,MEM_PERC,EM_STOR_SIZE_KB,EM_STOR_AVAIL_KB,EM_STOR_USED_KB,EM_STOR_USE_PERC,APP_DIR_SIZE_KB,TOTAL_MEM_KB,FREE_MEM_KB,AVAIL_MEM_KB,FLAGS,UTIME,STIME,CUTIME,CSTIME,PRIORITY,NUM_THREADS,START_TIME,RSS
27,2672,blank.png,116,7.1,54725904,50592832,4133072,8,DNE,3667952,112416,1433940,1077952832,8512,464,1,0,10,76,184466,65670
28,2665,blank.png,96.5,7.1,54725904,50592832,4133072,8,DNE,3667952,110420,1431944,1077952832,8796,481,1,0,10,76,184466,65524
29,2700,blank.png,100,7.1,54725904,50592832,4133072,8,DNE,3667952,110544,1432068,1077952832,9076,491,1,0,10,76,184466,65663
30,2688,blank.png,113,7.0,54725904,50592832,4133072,8,DNE,3667952,114168,1435692,1077952832,9380,509,1,0,10,76,184466,64512
31,2743,shutterfly.jpg,93.3,7.0,54725904,50592832,4133072,8,DNE,3667952,114312,1435836,1077952832,9664,528,1,0,10,76,184466,64595
32,2730,shutterfly.jpg,73.3,7.1,54725904,50592832,4133072,8,DNE,3667952,136100,1458180,1077952832,9884,546,1,0,10,76,184466,65251
33,2697,shutterfly.jpg,77.4,7.1,54725904,50592832,4133072,8,DNE,3667952,134260,1456348,1077952832,10090,573,1,0,10,76,184466,65823
34,2698,shutterfly.jpg,86.6,7.1,54725904,50592832,4133072,8,DNE,3667952,131268,1453364,1077952832,10310,589,1,0,10,76,184466,65516
35,2670,shutterfly.jpg,82.7,7.2,54725904,50592832,4133072,8,DNE,3667952,130896,1452992,1077952832,10509,618,1,0,10,76,184466,66040
36,2672,shutterfly.jpg,70.0,7.2,54725904,50592828,4133076,8,DNE,3667952,129216,1451492,1077952832,10703,642,1,0,10,76,184466,65988
37,2696,shutterfly.jpg,75.8,7.2,54725904,50592828,4133076,8,DNE,3667952,128888,1451172,1077952832,10905,661,1,0,10,76,184466,66266
38,2705,shutterfly.jpg,82.7,7.2,54725904,50592828,4133076,8,DNE,3667952,127248,1449532,1077952832,11115,680,1,0,10,76,184466,66366
39,2696,shutterfly.jpg,80.6,7.2,54725904,50592828,4133076,8,DNE,3667952,126228,1448512,1077952832,11331,704,1,0,10,76,184466,66252
40,2681,shutterfly.jpg,63.3,7.2,54725904,50592828,4133076,8,DNE,3667952,125088,1447380,1077952832,11515,730,1,0,10,76,184466,66253
41,2675,shutterfly.jpg,75.8,7.4,54725904,50592828,4133076,8,DNE,3667952,123868,1446160,1077952832,11720,757,1,0,10,76,184466,67656
42,2699,shutterfly.jpg,76.6,7.3,54725904,50592828,4133076,8,DNE,3667952,122024,1444316,1077952832,11931,779,1,0,10,76,184466,67408
43,2692,shutterfly.jpg,82.7,7.3,54725904,50592824,4133080,8,DNE,3667952,121332,1443624,1077952832,12139,798,1,0,10,76,184466,67270
44,2692,shutterfly.jpg,76.6,7.3,54725904,50592824,4133080,8,DNE,3667952,121028,1443320,1077952832,12328,829,1,0,10,76,184466,67116
45,2701,shutterfly.jpg,73.3,7.2,54725904,50592824,4133080,8,DNE,3667952,119624,1442080,1077952832,12524,856,1,0,10,76,184466,66887
46,2675,shutterfly.jpg,80.0,7.3,54725904,50592824,4133080,8,DNE,3667952,123808,1446108,1077952832,12737,875,1,0,10,76,184466,66864
47,2685,shutterfly.jpg,73.3,7.2,54725904,50592824,4133080,8,DNE,3667952,121740,1444040,1077952832,12950,897,1,0,10,76,184466,66816
48,2701,shutterfly.jpg,72.4,7.3,54725904,50592824,4133080,8,DNE,3667952,121360,1443660,1077952832,13134,927,1,0,10,76,184466,67285
49,2679,shutterfly.jpg,86.2,7.3,54725904,50592824,4133080,8,DNE,3667952,120652,1442952,1077952832,13338,946,1,0,10,76,184466,67275
50,2682,shutterfly.jpg,65.5,7.3,54725904,50592824,4133080,8,DNE,3667952,118608,1440908,1077952832,13530,980,1,0,10,76,184466,67295
51,2700,shutterfly.jpg,64.5,7.3,54725904,50592824,4133080,8,DNE,3667952,119352,1441652,1077952832,13727,1004,1,0,10,76,184466,67278
52,2709,shutterfly.jpg,82.7,7.4,54725904,50592824,4133080,8,DNE,3667952,118628,1440928,1077952832,13932,1020,1,0,10,76,184466,68118
53,2684,shutterfly.jpg,82.7,7.4,54725904,50592824,4133080,8,DNE,3667952,118164,1440464,1077952832,14125,1051,1,0,10,76,184466,68114
54,2680,shutterfly.jpg,64.5,7.4,54725904,50592824,4133080,8,DNE,3667952,158004,1480304,1077952832,14330,1078,1,0,10,76,184466,67674
55,2704,shutterfly.jpg,66.6,7.3,54725904,50592824,4133080,8,DNE,3667952,156456,1478744,1077952832,14531,1095,1,0,10,76,184466,67784
56,2685,shutterfly.jpg,82.7,7.4,54725904,50592824,4133080,8,DNE,3667952,157132,1479444,1077952832,14732,1113,1,0,10,76,184466,68058
57,2690,shutterfly.jpg,83.3,7.4,54725904,50592824,4133080,8,DNE,3667952,155152,1477464,1077952832,14929,1139,1,0,10,76,184466,68455
58,2681,shutterfly.jpg,76.6,7.4,54725904,50592824,4133080,8,DNE,3667952,154884,1477204,1077952832,15148,1154,1,0,10,76,184466,68559
59,2708,shutterfly.jpg,68.9,7.4,54725904,50592824,4133080,8,DNE,3667952,154396,1476716,1077952832,15350,1178,1,0,10,76,184466,68494
60,2679,shutterfly.jpg,80.0,7.5,54725904,50592824,4133080,8,DNE,3667952,154260,1476584,1077952832,15544,1206,1,0,10,76,184466,69265
61,2738,friendship.jpg,124,7.5,54725904,50592824,4133080,8,DNE,3667952,154360,1476684,1077952832,15769,1229,1,0,10,76,184466,69178
62,2665,friendship.jpg,76.6,7.4,54725904,50592824,4133080,8,DNE,3667952,159364,1481696,1077952832,15981,1252,1,0,10,76,184466,68083
63,2670,friendship.jpg,82.7,7.7,54725904,50592824,4133080,8,DNE,3667952,159932,1482264,1077952832,16192,1266,1,0,10,76,184466,70473
64,2685,friendship.jpg,63.3,7.6,54725904,50592824,4133080,8,DNE,3667952,158928,1481260,1077952832,16401,1287,1,0,10,76,184466,70698
65,2704,friendship.jpg,73.3,7.7,54725904,50592800,4133104,8,DNE,3667952,161344,1484164,1077952832,16590,1317,1,0,10,76,184466,71039
66,2689,friendship.jpg,83.3,7.6,54725904,50592796,4133108,8,DNE,3667952,163816,1486716,1077952832,16797,1340,1,0,10,76,184466,69961
67,2689,friendship.jpg,76.6,7.7,54725904,50592792,4133112,8,DNE,3667952,162388,1485300,1077952832,17007,1357,1,0,10,76,184466,70913
68,2677,friendship.jpg,70.0,7.7,54725904,50592792,4133112,8,DNE,3667952,161688,1484600,1077952832,17207,1374,1,0,10,76,184466,70882
69,2694,friendship.jpg,86.2,7.7,54725904,50592792,4133112,8,DNE,3667952,161800,1484720,1077952832,17409,1395,1,0,10,76,184466,70994
70,2692,friendship.jpg,82.7,7.8,54725904,50592792,4133112,8,DNE,3667952,159652,1482572,1077952832,17611,1422,1,0,10,76,184466,71561
71,2675,friendship.jpg,72.4,7.2,54725904,50592792,4133112,8,DNE,3667952,158964,1481636,1077952832,17822,1442,1,0,10,76,184466,66575
72,2738,friendship.jpg,67.7,7.7,54725904,50592792,4133112,8,DNE,3667952,157440,1480360,1077952832,18020,1469,1,0,10,76,184466,71335
73,2704,friendship.jpg,86.6,7.7,54725904,50592792,4133112,8,DNE,3667952,157108,1480028,1077952832,18218,1498,1,0,10,76,184466,71582
74,2679,friendship.jpg,73.3,7.8,54725904,50592792,4133112,8,DNE,3667952,155824,1478744,1077952832,18418,1519,1,0,10,76,184466,71693
75,2701,friendship.jpg,83.3,7.8,54725904,50592792,4133112,8,DNE,3667952,155700,1478620,1077952832,18630,1536,1,0,10,76,184466,71686
76,2689,friendship.jpg,83.3,7.8,54725904,50592792,4133112,8,DNE,3667952,153524,1476444,1077952832,18843,1558,1,0,10,76,184466,72312
77,2696,friendship.jpg,76.6,7.7,54725904,50592792,4133112,8,DNE,3667952,158220,1481140,1077952832,19048,1577,1,0,10,76,184466,71221
78,2691,friendship.jpg,80.0,7.7,54725904,50592788,4133116,8,DNE,3667952,157916,1480856,1077952832,19241,1601,1,0,10,76,184466,71216
79,2683,friendship.jpg,73.3,7.7,54725904,50592788,4133116,8,DNE,3667952,157812,1480752,1077952832,19442,1624,1,0,10,76,184466,71090
80,2720,friendship.jpg,70.9,7.7,54725904,50592788,4133116,8,DNE,3667952,154720,1477660,1077952832,19634,1651,1,0,10,76,184466,71110
81,2718,friendship.jpg,86.6,7.3,54725904,50592788,4133116,8,DNE,3667952,155624,1478572,1077952832,19871,1670,1,0,10,76,184466,67784
82,2697,friendship.jpg,73.3,7.3,54725904,50592788,4133116,8,DNE,3667952,154708,1477656,1077952832,20073,1690,1,0,10,76,184466,67633
83,2699,friendship.jpg,70.0,7.7,54725904,50592788,4133116,8,DNE,3667952,154280,1477236,1077952832,20273,1712,1,0,10,76,184466,70977
84,2692,friendship.jpg,76.6,7.7,54725904,50592788,4133116,8,DNE,3667952,153012,1475968,1077952832,20480,1728,1,0,10,76,184466,71033
85,2689,friendship.jpg,90.0,7.7,54725904,50592788,4133116,8,DNE,3667952,150800,1473756,1077952832,20691,1749,1,0,10,76,184466,71230
86,2703,friendship.jpg,70.0,7.7,54725904,50592788,4133116,8,DNE,3667952,151640,1474600,1077952832,20892,1775,1,0,10,76,184466,70824
87,2707,friendship.jpg,73.3,7.7,54725904,50592788,4133116,8,DNE,3667952,151292,1474252,1077952832,21082,1798,1,0,10,76,184466,70818
88,2693,friendship.jpg,67.7,7.7,54725904,50592784,4133120,8,DNE,3667952,150272,1473236,1077952832,21276,1823,1,0,10,76,184466,70892
89,2691,friendship.jpg,70.0,7.7,54725904,50592784,4133120,8,DNE,3667952,149356,1472320,1077952832,21493,1840,1,0,10,76,184466,70944
90,2676,friendship.jpg,86.6,7.8,54725904,50592784,4133120,8,DNE,3667952,143956,1468160,1077952832,21712,1857,1,0,10,77,184466,72281
91,2748,both_mugs.jpg,86.2,7.8,54725904,50592784,4133120,8,DNE,3667952,148900,1473104,1077952832,21961,1880,1,0,10,77,184466,72484
92,2713,both_mugs.jpg,100,7.8,54725904,50592784,4133120,8,DNE,3667952,144992,1469196,1077952832,22211,1901,1,0,10,77,184466,72881
93,2711,both_mugs.jpg,87.0,7.8,54725904,50592784,4133120,8,DNE,3667952,151476,1475688,1077952832,22446,1934,1,0,10,77,184466,71488
94,2707,both_mugs.jpg,83.8,7.7,54725904,50592784,4133120,8,DNE,3667952,150972,1475184,1077952832,22676,1956,1,0,10,77,184466,71434
95,2690,both_mugs.jpg,83.3,7.8,54725904,50592784,4133120,8,DNE,3667952,148608,1472824,1077952832,22896,1980,1,0,10,77,184466,71520
96,2689,both_mugs.jpg,93.1,7.8,54725904,50592784,4133120,8,DNE,3667952,146884,1471100,1077952832,23121,2003,1,0,10,77,184466,71601
97,2700,both_mugs.jpg,90.0,7.8,54725904,50592784,4133120,8,DNE,3667952,147100,1471316,1077952832,23362,2022,1,0,10,77,184466,71952
98,2698,both_mugs.jpg,96.6,7.8,54725904,50592784,4133120,8,DNE,3667952,146440,1470656,1077952832,23591,2047,1,0,10,77,184466,71936
99,2702,both_mugs.jpg,83.3,7.8,54725904,50592784,4133120,8,DNE,3667952,146216,1470432,1077952832,23819,2067,1,0,10,77,184466,71778
100,2716,both_mugs.jpg,126,7.8,54725904,50592784,4133120,8,DNE,3667952,131728,1456500,1077952832,24059,2090,1,0,10,77,184466,71863
101,2704,both_mugs.jpg,93.3,7.5,54725904,50592784,4133120,8,DNE,3667952,143900,1468680,1077952832,24292,2118,1,0,10,77,184466,69020
102,2716,both_mugs.jpg,100,7.8,54725904,50592784,4133120,8,DNE,3667952,141752,1466540,1077952832,24529,2142,1,0,10,77,184466,72433
103,2687,both_mugs.jpg,86.6,7.8,54725904,50592784,4133120,8,DNE,3667952,141784,1466580,1077952832,24747,2166,1,0,10,77,184466,72308
104,2694,both_mugs.jpg,90.3,7.8,54725904,50592784,4133120,8,DNE,3667952,140844,1465640,1077952832,24976,2184,1,0,10,77,184466,72766
105,2697,both_mugs.jpg,93.3,7.9,54725904,50592784,4133120,8,DNE,3667952,140252,1465048,1077952832,25206,2207,1,0,10,77,184466,72610
106,2707,both_mugs.jpg,83.3,7.9,54725904,50592784,4133120,8,DNE,3667952,140060,1464856,1077952832,25452,2225,1,0,10,77,184466,72428
107,2732,both_mugs.jpg,93.5,7.9,54725904,50592784,4133120,8,DNE,3667952,139440,1464236,1077952832,25673,2246,1,0,10,77,184466,72799
108,2689,both_mugs.jpg,90.0,7.9,54725904,50592784,4133120,8,DNE,3667952,138036,1462832,1077952832,25903,2271,1,0,10,77,184466,72822
109,2681,both_mugs.jpg,70.0,7.9,54725904,50592784,4133120,8,DNE,3667952,133956,1458752,1077952832,26140,2296,1,0,10,77,184466,71116
110,2653,both_mugs.jpg,160,7.8,54725904,50592784,4133120,8,DNE,3667952,131856,1456660,1077952832,26415,2314,1,0,10,77,184466,71745
111,2701,both_mugs.jpg,80.0,7.8,54725904,50592780,4133124,8,DNE,3667952,140604,1465412,1077952832,26641,2333,1,0,10,77,184466,71786
112,2703,both_mugs.jpg,96.6,7.8,54725904,50592780,4133124,8,DNE,3667952,139904,1464720,1077952832,26854,2359,1,0,10,77,184466,71635
113,2700,both_mugs.jpg,96.6,7.8,54725904,50592780,4133124,8,DNE,3667952,139200,1464016,1077952832,27080,2390,1,0,10,77,184466,71733
114,2717,both_mugs.jpg,77.4,7.8,54725904,50592780,4133124,8,DNE,3667952,137700,1462516,1077952832,27307,2412,1,0,10,77,184466,71588
115,2712,both_mugs.jpg,87.0,7.8,54725904,50592780,4133124,8,DNE,3667952,137888,1462704,1077952832,27543,2432,1,0,10,77,184466,72253
116,2727,both_mugs.jpg,90.3,7.8,54725904,50592780,4133124,8,DNE,3667952,136788,1461604,1077952832,27777,2458,1,0,10,77,184466,72220
117,2686,both_mugs.jpg,96.6,7.8,54725904,50592780,4133124,8,DNE,3667952,139536,1464512,1077952832,28011,2484,1,0,10,77,184466,72085
118,2699,both_mugs.jpg,76.6,7.8,54725904,50592780,4133124,8,DNE,3667952,138164,1462976,1077952832,28228,2505,1,0,10,77,184466,72321
119,2707,both_mugs.jpg,86.6,7.8,54725904,50592780,4133124,8,DNE,3667952,137464,1462276,1077952832,28452,2528,1,0,10,77,184466,72256
120,2695,both_mugs.jpg,87.0,7.8,54725904,50592780,4133124,8,DNE,3667952,136692,1461668,1077952832,28674,2555,1,0,10,77,184466,71882
adb: error: failed to stat remote object '/storage/self/primary/Android/data/edu.temple.attack_prototypes.vuforia.v0_3d/files': No such file or directory

--------------------------------------------------------------------------------
	 MAR SECURITY - APPLICATION TESTING TRIAL COMPLETE
--------------------------------------------------------------------------------
Output available: output/mugtracker3D_orig/sanityCheck3D.2019-11-11.202326.csv
Snapshots available: output/mugtracker3D_orig/snapshots/
--------------------------------------------------------------------------------

