RECORD,Timestamp,Frame Count,Total Frame Time (millis),Avg Frame Time (millis),Avg FPS,AVG_FPS
74,20201230_100943,59,1000,16.94915254,5.90E-05,5.90E+01
75,20201230_100944,59,1001,16.96610169,5.89E-05,5.89E+01
76,20201230_100945,60,1001,16.68333333,5.99E-05,5.99E+01
77,20201230_100946,60,1000,16.66666667,6.00E-05,6.00E+01
78,20201230_100947,60,1002,16.7,5.99E-05,5.99E+01
79,20201230_100948,58,1001,17.25862069,5.79E-05,5.79E+01
80,20201230_100949,61,1016,16.6557377,6.00E-05,6.00E+01
81,20201230_100950,59,1000,16.94915254,5.90E-05,5.90E+01
82,20201230_100951,60,1001,16.68333333,5.99E-05,5.99E+01
83,20201230_100952,59,1001,16.96610169,5.89E-05,5.89E+01
84,20201230_100953,60,1001,16.68333333,5.99E-05,5.99E+01
85,20201230_100954,60,1000,16.66666667,6.00E-05,6.00E+01
86,20201230_100955,59,1001,16.96610169,5.89E-05,5.89E+01
87,20201230_100956,58,1001,17.25862069,5.79E-05,5.79E+01
88,20201230_100957,60,1000,16.66666667,6.00E-05,6.00E+01
89,20201230_100958,59,1001,16.96610169,5.89E-05,5.89E+01
90,20201230_100959,59,1000,16.94915254,5.90E-05,5.90E+01
91,20201230_101000,60,1001,16.68333333,5.99E-05,5.99E+01
92,20201230_101001,59,1000,16.94915254,5.90E-05,5.90E+01
93,20201230_101002,59,1001,16.96610169,5.89E-05,5.89E+01
94,20201230_101003,59,1000,16.94915254,5.90E-05,5.90E+01
95,20201230_101004,58,1001,17.25862069,5.79E-05,5.79E+01
96,20201230_101005,59,1001,16.96610169,5.89E-05,5.89E+01
97,20201230_101006,59,1000,16.94915254,5.90E-05,5.90E+01
98,20201230_101007,59,1001,16.96610169,5.89E-05,5.89E+01
99,20201230_101008,59,1011,17.13559322,5.84E-05,5.84E+01
100,20201230_101009,61,1006,16.49180328,6.06E-05,6.06E+01
101,20201230_101010,59,1001,16.96610169,5.89E-05,5.89E+01
102,20201230_101011,59,1001,16.96610169,5.89E-05,5.89E+01
103,20201230_101012,58,1000,17.24137931,5.80E-05,5.80E+01
104,20201230_101013,59,1001,16.96610169,5.89E-05,5.89E+01
105,20201230_101014,59,1000,16.94915254,5.90E-05,5.90E+01
106,20201230_101015,58,1001,17.25862069,5.79E-05,5.79E+01
107,20201230_101016,60,1001,16.68333333,5.99E-05,5.99E+01
108,20201230_101017,59,1000,16.94915254,5.90E-05,5.90E+01
109,20201230_101018,59,1001,16.96610169,5.89E-05,5.89E+01
110,20201230_101019,59,1001,16.96610169,5.89E-05,5.89E+01
111,20201230_101020,58,1000,17.24137931,5.80E-05,5.80E+01
112,20201230_101021,59,1000,16.94915254,5.90E-05,5.90E+01
113,20201230_101022,59,1001,16.96610169,5.89E-05,5.89E+01
114,20201230_101023,59,1000,16.94915254,5.90E-05,5.90E+01
115,20201230_101024,59,1001,16.96610169,5.89E-05,5.89E+01
116,20201230_101025,60,1001,16.68333333,5.99E-05,5.99E+01
117,20201230_101026,60,1000,16.66666667,6.00E-05,6.00E+01
118,20201230_101027,59,1000,16.94915254,5.90E-05,5.90E+01
119,20201230_101028,58,1001,17.25862069,5.79E-05,5.79E+01
120,20201230_101029,59,1001,16.96610169,5.89E-05,5.89E+01
121,20201230_101030,59,1000,16.94915254,5.90E-05,5.90E+01
122,20201230_101031,59,1001,16.96610169,5.89E-05,5.89E+01
123,20201230_101032,59,1001,16.96610169,5.89E-05,5.89E+01
124,20201230_101033,58,1000,17.24137931,5.80E-05,5.80E+01
125,20201230_101034,59,1001,16.96610169,5.89E-05,5.89E+01
126,20201230_101035,58,1010,17.4137931,5.74E-05,5.74E+01
127,20201230_101036,60,1007,16.78333333,5.96E-05,5.96E+01
128,20201230_101037,59,1002,16.98305085,5.89E-05,5.89E+01
129,20201230_101038,57,1000,17.54385965,5.70E-05,5.70E+01
130,20201230_101039,58,1000,17.24137931,5.80E-05,5.80E+01
131,20201230_101040,59,1001,16.96610169,5.89E-05,5.89E+01
132,20201230_101041,58,1001,17.25862069,5.79E-05,5.79E+01
133,20201230_101042,59,1000,16.94915254,5.90E-05,5.90E+01
134,20201230_101043,59,1001,16.96610169,5.89E-05,5.89E+01
135,20201230_101044,57,1000,17.54385965,5.70E-05,5.70E+01
136,20201230_101045,59,1002,16.98305085,5.89E-05,5.89E+01
137,20201230_101046,59,1000,16.94915254,5.90E-05,5.90E+01
138,20201230_101047,59,1001,16.96610169,5.89E-05,5.89E+01
139,20201230_101048,59,1000,16.94915254,5.90E-05,5.90E+01
140,20201230_101049,58,1001,17.25862069,5.79E-05,5.79E+01
141,20201230_101050,59,1000,16.94915254,5.90E-05,5.90E+01
142,20201230_101051,60,1001,16.68333333,5.99E-05,5.99E+01
143,20201230_101052,59,1001,16.96610169,5.89E-05,5.89E+01
144,20201230_101053,59,1001,16.96610169,5.89E-05,5.89E+01
145,20201230_101054,58,1000,17.24137931,5.80E-05,5.80E+01
146,20201230_101055,59,1001,16.96610169,5.89E-05,5.89E+01
147,20201230_101056,59,1001,16.96610169,5.89E-05,5.89E+01
148,20201230_101057,59,1000,16.94915254,5.90E-05,5.90E+01
149,20201230_101058,59,1001,16.96610169,5.89E-05,5.89E+01
150,20201230_101059,59,1001,16.96610169,5.89E-05,5.89E+01
151,20201230_101100,58,1000,17.24137931,5.80E-05,5.80E+01
152,20201230_101101,59,1001,16.96610169,5.89E-05,5.89E+01
153,20201230_101102,57,1000,17.54385965,5.70E-05,5.70E+01
154,20201230_101103,59,1002,16.98305085,5.89E-05,5.89E+01
155,20201230_101104,59,1001,16.96610169,5.89E-05,5.89E+01
156,20201230_101105,56,1000,17.85714286,5.60E-05,5.60E+01
157,20201230_101106,59,1001,16.96610169,5.89E-05,5.89E+01
158,20201230_101107,58,1015,17.5,5.71E-05,5.71E+01
159,20201230_101108,59,1003,17,5.88E-05,5.88E+01
160,20201230_101109,59,1001,16.96610169,5.89E-05,5.89E+01
161,20201230_101110,57,1000,17.54385965,5.70E-05,5.70E+01
162,20201230_101111,59,1000,16.94915254,5.90E-05,5.90E+01
163,20201230_101112,59,1001,16.96610169,5.89E-05,5.89E+01
164,20201230_101113,58,1001,17.25862069,5.79E-05,5.79E+01
165,20201230_101114,59,1003,17,5.88E-05,5.88E+01
166,20201230_101115,60,1015,16.91666667,5.91E-05,5.91E+01
167,20201230_101116,59,1001,16.96610169,5.89E-05,5.89E+01
168,20201230_101117,58,1001,17.25862069,5.79E-05,5.79E+01
169,20201230_101118,58,1000,17.24137931,5.80E-05,5.80E+01
170,20201230_101119,60,1001,16.68333333,5.99E-05,5.99E+01
171,20201230_101120,58,1000,17.24137931,5.80E-05,5.80E+01
172,20201230_101121,59,1001,16.96610169,5.89E-05,5.89E+01
173,20201230_101122,59,1001,16.96610169,5.89E-05,5.89E+01
174,20201230_101123,58,1000,17.24137931,5.80E-05,5.80E+01
175,20201230_101124,59,1002,16.98305085,5.89E-05,5.89E+01
176,20201230_101125,58,1000,17.24137931,5.80E-05,5.80E+01
177,20201230_101126,60,1001,16.68333333,5.99E-05,5.99E+01
178,20201230_101127,59,1000,16.94915254,5.90E-05,5.90E+01
179,20201230_101128,58,1001,17.25862069,5.79E-05,5.79E+01
180,20201230_101129,59,1000,16.94915254,5.90E-05,5.90E+01
